model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean
own,GRK4_HUMAN_1_578_0,100,1.0,1.0,0.4809875809110071,7.00720849342316,0.37943639999999995,1.0,0.0,0.94,0.18,0.0,1.0,965.5295482393134,0.11491332790784645,100,0.83,0.5743502535560127,0.4,,-6.741,-6.829,,0.0,0.0,-6.3445,-6.310370000000001,-6.679,-6.57335
own,SDIA_ECOLI_1_171_0,100,1.0,1.0,0.5118531010416627,6.929392847474078,-0.5712809,1.0,0.92,0.99,0.24242424242424243,0.0,1.0,874.5692081016311,0.052615728699570485,100,0.99,0.848651705545128,0.72,,-5.641,-5.766,,0.0,0.0,-7.0305,-7.3433,-7.067,-7.335929999999999
own,Y635_MYCTU_1_158_0,100,1.0,1.0,0.5497587136661254,7.136202347065949,0.5386157,1.0,0.89,0.98,0.08247422680412371,0.0,1.0,1286.3934716740098,0.04744151348501457,100,1.0,0.8976731897240665,0.95,,-8.665,-8.632,,0.0,0.0,-7.753,-7.90895,-7.915,-7.873220000000001
own,PHKG1_RABIT_6_296_ATPsite_0,100,1.0,1.0,0.44749198532072837,7.172171414657816,0.7222196,1.0,0.0,0.99,0.12,0.0,1.0,1005.1123039017976,0.11028220874493216,100,0.75,0.423407717874264,0.32,,-7.398,-7.99,,0.0,0.0,-7.893000000000001,-7.9719700000000016,-8.2395,-8.283449999999998
own,PYRD_TRYCC_2_314_catalytic_0__3w83_B_rec,100,1.0,1.0,0.4746620990888063,6.922752380567525,0.33473099999999995,1.0,0.98,0.96,0.40404040404040403,0.02,0.98,543.735721583269,0.03729572946587835,100,0.75,0.8846569123746089,0.7,,-2.969,-3.129,,0.0,0.0,-4.548500000000001,-4.54206,-5.0245,-4.97416
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.3112734690428626,6.953825912198011,-1.2880355999999997,0.99,0.06,0.93,0.11224489795918367,0.0,1.0,1406.9565352053191,0.06897823663601325,100,1.0,0.8698570522973152,0.94,,,,,0.0,0.0,,,,
own,POL_FOAMV_861_1060_0,100,1.0,1.0,0.3482311879482672,7.139672878604615,0.3147511000000003,1.0,0.41,0.96,0.02040816326530612,0.0,1.0,1919.7022151909828,0.046124131736857574,100,1.0,0.8917174588357267,0.97,,,,,0.0,0.0,,,,
own,CAT_ECOLX_1_219_0,100,1.0,1.0,0.545276508808357,6.0878925469404495,1.0246654999999998,1.0,1.0,1.0,0.26,0.0,1.0,566.0725836941174,0.15916867997421225,100,0.21,0.2543136847634867,0.09,,-6.342,-6.328,,0.0,0.0,-6.0504999999999995,-6.053559999999999,-6.294499999999999,-6.3155600000000005
own,TNKS1_HUMAN_1099_1319_0,100,1.0,1.0,0.28333542395478245,7.245761287916061,0.1766200000000002,1.0,0.29,0.94,0.0,0.02,0.99,2972.1100525132338,0.04835778635532968,100,1.0,0.8974241998044391,0.96,,-15.025,-14.989,,0.0,0.0,-8.873999999999999,-9.15267,-8.6835,-9.017349999999999
own,AK1BA_HUMAN_1_316_0,100,1.0,1.0,0.5265927850173032,7.095737863523999,0.5000896000000001,1.0,1.0,0.68,0.49,0.0,1.0,315.23284405809784,0.07053569825848932,100,0.37,0.4571949592167476,0.36,,,,,0.0,0.0,,,,
own,LMBL1_HUMAN_198_526_0__2rhy_A_rec,100,1.0,1.0,0.37744605906217177,6.663165947316315,-1.0040416,1.0,0.99,0.98,0.2,0.0,1.0,487.5228978313319,0.05251744050910725,100,0.75,0.8211331797509509,0.35,,-2.888,-2.816,,0.0,0.0,-2.8209999999999997,-2.71203,-3.0735,-3.0260100000000008
own,NPD_THEMA_1_246_0,100,1.0,1.0,0.48318158120239835,6.585025747755915,-0.8344839000000001,1.0,0.35,0.86,0.1,0.0,1.0,1189.536773829682,0.04984467614926208,100,0.99,0.8701948248007124,0.92,,,,,0.0,0.0,,,,
own,SIR3_HUMAN_117_398_0,100,1.0,1.0,0.5053707944778136,7.179254673913813,0.3865212000000001,1.0,0.82,0.97,0.07142857142857142,0.0,1.0,1386.503341976948,0.056126227903300435,100,1.0,0.9010433432820232,0.98,,,,,0.0,0.0,,,,
own,PPIA_HUMAN_1_165_0,100,1.0,1.0,0.522907303023193,7.206587123490838,-0.33454439999999996,1.0,0.88,0.99,0.35353535353535354,0.0,1.0,651.5969639912448,0.06614295437126347,100,0.87,0.8154913280107793,0.7171717171717171,,-5.686,-5.88,,0.0,0.0,-5.8875,-5.87641,-6.2219999999999995,-6.214679999999999
own,ODBB_THET8_1_324_0,100,1.0,1.0,0.5627969067507369,7.283988556573156,1.8997949999999995,1.0,0.05,0.99,0.08,0.0,1.0,947.790504138003,0.10156629697817193,100,0.4,0.39420294508654996,0.16,,-9.046,-9.036,,0.0,0.0,-10.2025,-10.025170000000001,-10.515,-10.293690000000002
own,DYRK2_HUMAN_145_550_0,100,1.0,1.0,0.5588468026013063,7.037230894641868,2.0530942,1.0,0.99,0.99,0.8,0.0,1.0,330.327666463892,0.08760039090235655,100,0.31,0.5178600727937286,0.21,,-8.83,-8.824,,0.0,0.0,-8.6375,-8.58859,-8.879000000000001,-8.882889999999998
own,MURA_ECOLI_1_419_catalytic_0,100,1.0,1.0,0.5292671976888704,6.333314415254426,-0.9317036000000001,1.0,0.05,0.94,0.15,0.0,1.0,974.7093379932214,0.09428077444399058,100,0.81,0.75050405480823,0.78,,-6.997,-7.012,,0.0,0.0,-6.6465,-6.517,-6.907,-6.595789999999999
own,SQHC_ALIAD_1_631_0,100,1.0,1.0,0.31239642490724623,7.021539342433844,-0.5116512,0.96,0.12,0.7,0.04040404040404041,0.0,1.0,1682.3487398766374,0.06493151514407451,100,0.99,0.7954201128519751,0.71,,-11.36,-11.395,,0.0,0.0,-9.405000000000001,-9.19844,-9.157499999999999,-8.927990000000001
own,HDHA_ECOLI_1_255_0,100,1.0,1.0,0.4860991208954318,6.899765614672329,-0.9860082999999997,1.0,0.53,0.98,0.13,0.0,1.0,1290.0016339345634,0.06017424860660689,100,1.0,0.8910538132146579,0.898989898989899,,-9.723,-9.795,,0.0,0.0,-6.615,-6.67553,-6.6095,-6.74958
own,DHAK_ECOLI_1_356_0,100,1.0,1.0,0.46711899282208125,6.904085412129532,-0.10846590000000007,1.0,0.96,1.0,0.19387755102040816,0.27,0.98,706.3938691923922,0.06445210588086903,100,0.96,0.8831434494945012,0.51,,-2.459,-2.478,,0.0,0.0,-3.7635,-3.699030000000001,-3.9764999999999997,-3.95599
own,NR1H4_HUMAN_258_486_0,100,1.0,1.0,0.3460044803237507,7.35895464582997,0.4433108999999999,1.0,0.97,1.0,0.03,0.0,1.0,1066.2819793749952,0.12188631831532103,100,0.52,0.4700371805723754,0.39,,,,,0.0,0.0,,,,
